,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
41395,0,1,3.8,110,83,8,1834,1400.0,8783
41396,0,1,3.8,25,83,19,754,2200.0,8783
41397,0,1,4.0,103,70,27,1761,1900.0,8783
41398,0,0,3.7,145,71,29,891,1000.0,8783
41399,0,0,3.0,11,12,19,685,700.0,8783
41400,0,0,3.9,122,8,27,1524,500.0,8783
41401,1,1,3.9,95,8,28,1750,1300.0,7449
41402,0,0,3.3,4,81,27,1782,1000.0,8783
41403,0,0,3.5,29,71,8,1365,2200.0,8783
41404,0,0,3.4,6,70,27,2515,500.0,8783
41405,1,0,4.0,134,70,17,1225,250.0,6485
41406,1,0,3.5,13,8,27,1089,600.0,6096
41407,0,1,3.9,36,8,27,1078,1500.0,8783
41408,0,1,3.9,105,8,27,909,1000.0,8783
41409,0,0,3.8,99,83,19,665,600.0,8783
41410,0,0,2.9,24,8,10,300,1900.0,8783
41411,0,0,3.7,57,81,27,1834,700.0,8783
41412,0,0,2.8,46,8,19,642,700.0,8783
41413,0,0,3.8,67,71,27,2381,500.0,8783
41414,0,0,3.5,14,70,8,1898,800.0,8783
41415,0,0,3.0,4,8,27,1761,700.0,8783
41416,1,0,3.7,33,83,78,919,400.0,6152
41417,0,1,4.3,165,71,49,1517,3000.0,8783
41418,0,0,3.7,125,8,27,868,600.0,8783
41419,0,0,3.4,5,8,59,2579,150.0,8783
41420,1,0,3.0,20,8,78,1581,400.0,1854
41421,1,0,2.8,20,8,27,1834,550.0,8783
41422,0,0,4.0,209,70,27,868,500.0,8783
41423,0,0,3.6,11,79,8,2469,700.0,8783
41424,0,0,3.8,151,12,27,977,800.0,8783
41425,0,0,3.5,140,12,27,1761,600.0,8783
41426,0,0,3.700448817952717,0,71,78,1857,300.0,8783
41427,0,0,3.700448817952717,0,51,8,31,1000.0,8783
41428,0,0,3.700448817952717,0,70,27,1834,700.0,8783
41429,0,0,3.7,68,8,27,2469,500.0,8783
41430,0,0,3.2,7,8,19,557,600.0,8783
41431,0,0,3.700448817952717,0,70,27,2392,600.0,8783
41432,0,1,3.6,278,81,28,75,800.0,8783
41433,0,0,3.7,34,70,27,915,2000.0,8783
41434,0,0,1.8,225,12,27,1984,1200.0,8783
41435,0,0,3.5,10,8,27,1883,700.0,8783
41436,0,0,3.9,42,8,27,968,500.0,8783
41437,0,0,3.1,17,79,27,1747,550.0,8783
41438,0,0,3.700448817952717,0,81,93,2353,400.0,8783
41439,0,0,3.3,6,14,19,557,400.0,8783
41440,1,1,3.8,197,81,27,455,800.0,8637
41441,0,0,3.3,7,79,65,2381,150.0,8783
41442,0,0,3.7,11,81,60,1976,1200.0,8783
41443,0,0,3.8,52,71,27,1996,1200.0,8783
41444,0,0,3.4,10,71,27,1872,700.0,8783
41445,0,0,3.7,32,14,27,2026,800.0,8783
41446,0,0,2.2,48,70,27,1597,600.0,8783
41447,0,0,3.3,4,70,8,880,1000.0,8783
41448,0,0,3.2,9,14,27,1761,450.0,8783
41449,0,0,3.7,15,70,28,1872,2000.0,8783
41450,0,0,3.700448817952717,0,70,19,2135,200.0,8783
41451,0,0,3.700448817952717,0,71,78,443,150.0,8783
41452,0,0,3.3,16,83,28,514,950.0,8783
41453,0,0,3.700448817952717,0,79,65,2381,100.0,8783
41454,0,0,3.3,13,70,27,1834,750.0,8783
41455,0,0,3.4,12,70,49,2536,4000.0,8783
41456,0,0,3.3,7,12,27,2182,1000.0,8783
41457,0,0,3.3,9,70,19,557,400.0,8783
41458,0,0,3.4,8,71,78,1834,350.0,8783
41459,0,0,3.3,4,8,27,1234,1200.0,8783
41460,0,0,3.700448817952717,0,71,78,1834,300.0,8783
41461,1,0,3.2,5,14,78,1588,300.0,2130
41462,1,0,3.9,215,8,27,2262,800.0,4109
41463,0,0,3.8,216,51,27,1479,2000.0,8783
41464,0,0,3.8,34,51,27,1663,1700.0,8783
41465,0,0,2.5,22,83,27,792,1000.0,8783
41466,1,0,3.6,52,12,27,1887,600.0,3616
41467,0,0,3.3,11,8,78,2487,400.0,8783
41468,1,0,2.6,26,70,78,857,400.0,4220
41469,0,0,3.6,104,8,19,647,800.0,8783
41470,1,0,3.1,23,8,27,2360,700.0,8574
41471,0,0,4.1,121,71,27,1834,600.0,8783
41472,1,0,4.4,1109,51,2,261,600.0,1535
41473,1,0,4.0,1087,8,82,1168,550.0,45
41474,1,0,4.0,871,51,78,2509,400.0,1139
41475,0,0,4.4,180,71,78,1563,250.0,8783
41476,0,0,4.1,364,71,78,1802,400.0,8783
41477,0,0,3.4,225,14,78,2565,300.0,8783
41478,0,0,3.9,86,12,78,792,500.0,8783
41479,1,0,3.7,16,83,78,1761,300.0,1097
41480,0,0,4.0,1221,12,78,2381,200.0,8783
41481,1,0,3.9,114,83,78,1761,150.0,398
41482,1,0,4.1,47,12,40,1178,300.0,5377
41483,1,0,3.9,36,8,78,1680,600.0,8530
41484,1,1,4.1,118,12,78,706,300.0,9
41485,1,0,4.2,288,81,78,535,500.0,4429
41486,0,0,4.0,107,71,78,107,300.0,8783
41487,1,0,3.7,30,83,78,1834,300.0,8203
41488,1,0,4.1,161,81,78,2211,300.0,8783
41489,1,0,4.0,101,81,78,1537,150.0,5687
41490,1,0,4.1,207,83,78,2483,250.0,5983
41491,1,0,3.8,32,83,78,2518,200.0,4905
41492,0,0,4.0,47,71,78,2618,250.0,8783
41493,1,0,3.8,200,8,78,535,450.0,4582
41494,1,0,3.3,9,71,78,502,300.0,8783
41495,0,0,3.9,77,14,78,2381,150.0,8783
41496,0,0,3.6,53,71,6,273,300.0,8783
41497,1,0,4.0,660,14,78,536,600.0,8783
41498,1,0,4.0,789,71,78,130,400.0,1728
41499,1,0,3.8,19,8,78,829,200.0,3639
41500,1,0,4.1,79,14,80,1317,350.0,8721
41501,1,0,3.2,120,83,78,1834,300.0,5969
41502,1,0,3.4,7,83,78,197,500.0,3196
41503,1,0,3.8,106,70,78,2410,200.0,8020
41504,1,0,3.7,80,83,78,2136,300.0,8783
41505,1,0,3.6,112,71,78,1560,500.0,8582
41506,1,0,3.2,88,83,78,1951,350.0,8104
41507,1,0,3.9,202,12,78,1311,250.0,461
41508,1,0,3.7,50,14,78,388,250.0,3429
41509,1,1,3.2,60,81,78,1304,400.0,1637
41510,1,0,3.9,65,8,79,1222,250.0,8783
41511,0,0,3.0,33,14,78,2421,400.0,8783
41512,0,0,4.1,341,8,78,2617,300.0,8783
41513,1,0,3.9,56,81,78,429,400.0,2090
41514,1,0,3.6,79,70,78,2392,500.0,8783
41515,1,0,3.5,30,83,78,1588,300.0,794
41516,1,0,3.7,82,83,78,119,300.0,2405
41517,0,0,3.7,14,71,6,273,300.0,8783
41518,1,0,3.7,43,83,78,343,250.0,3379
41519,0,0,3.6,26,79,78,388,300.0,8783
41520,0,0,3.7,96,12,78,1215,500.0,8783
41521,0,0,3.7,24,71,78,463,500.0,8783
41522,0,0,3.6,8,8,78,1010,800.0,8783
41523,0,0,3.5,8,83,78,1834,200.0,8783
41524,1,0,3.4,70,70,78,388,400.0,3423
41525,1,0,3.5,75,8,78,796,500.0,7561
41526,0,0,3.6,37,79,78,2520,250.0,8783
41527,0,0,3.0,7,71,78,2474,300.0,8783
41528,0,0,2.8,63,8,78,1424,500.0,8783
41529,0,0,3.6,16,8,53,63,900.0,8783
41530,0,0,3.1,32,8,78,1606,200.0,8783
41531,1,0,3.4,63,12,78,443,400.0,5810
41532,1,0,2.9,25,70,78,2563,300.0,8783
41533,0,0,3.7,71,83,78,2298,500.0,8783
41534,1,0,3.1,165,12,78,1236,350.0,5659
41535,0,0,3.3,4,71,78,1761,200.0,8783
41536,0,0,3.700448817952717,0,83,78,2381,300.0,8783
41537,1,0,3.5,27,83,78,1238,300.0,2476
41538,1,0,3.9,457,70,78,449,400.0,982
41539,0,0,2.9,18,79,78,1951,400.0,8783
41540,1,0,3.3,37,79,78,1834,350.0,8783
41541,1,0,3.9,252,70,78,1817,500.0,1713
41542,0,0,3.3,11,8,78,2540,200.0,8783
41543,1,0,3.4,48,83,78,1761,300.0,8783
41544,0,0,3.7,14,79,78,2381,150.0,8783
41545,0,0,3.4,11,79,78,1761,200.0,8783
41546,1,0,4.2,93,8,78,2410,300.0,8783
41547,0,0,3.7,163,81,78,388,300.0,8783
41548,1,0,3.5,12,83,78,2381,200.0,8783
41549,0,0,3.2,7,79,78,1834,200.0,8783
41550,0,0,3.2,4,83,78,2410,400.0,8783
41551,1,0,3.4,26,50,78,1321,400.0,8783
41552,1,0,3.0,7,8,78,1215,500.0,8783
41553,1,0,3.3,19,8,78,2579,300.0,8783
41554,1,0,3.2,5,79,78,2381,300.0,8783
41555,1,0,3.7,24,8,40,1449,250.0,8783
41556,0,0,3.1,7,83,78,388,300.0,8783
41557,1,0,3.5,33,83,78,1834,600.0,4928
41558,0,0,3.9,27,83,78,2537,100.0,8783
41559,0,0,3.700448817952717,0,79,78,2381,100.0,8783
41560,0,0,3.700448817952717,0,79,78,1761,200.0,8783
41561,0,0,3.700448817952717,0,79,78,388,200.0,8783
41562,0,0,3.700448817952717,0,71,78,2012,300.0,8783
41563,0,0,3.700448817952717,0,70,78,1761,450.0,8783
41564,0,0,3.700448817952717,0,79,78,2469,400.0,8783
41565,0,0,3.700448817952717,0,8,78,839,300.0,8783
41566,0,0,3.700448817952717,0,8,78,383,200.0,8783
41567,0,0,3.700448817952717,0,79,78,2474,350.0,8783
41568,0,0,3.700448817952717,0,79,78,1802,300.0,8783
41569,0,0,3.700448817952717,0,8,78,2320,300.0,8783
41570,1,0,3.700448817952717,0,83,78,1761,250.0,4865
41571,0,0,3.700448817952717,0,79,78,1761,150.0,8783
41572,0,0,3.1,7,8,78,1761,150.0,8783
41573,0,0,3.2,4,79,78,2381,200.0,8783
41574,1,0,3.700448817952717,0,79,78,1908,300.0,8783
41575,1,0,3.7,17,83,78,556,300.0,8783
41576,0,0,3.4,12,83,78,2381,100.0,8783
41577,1,0,3.3,4,83,78,1761,100.0,4820
41578,0,0,4.1,399,79,78,1798,300.0,8783
41579,0,0,3.700448817952717,0,79,78,2418,200.0,8783
41580,0,0,3.700448817952717,0,83,78,1215,150.0,8783
41581,0,0,3.700448817952717,0,79,78,2452,200.0,8783
41582,0,0,3.700448817952717,0,79,78,2012,200.0,8783
41583,0,0,3.700448817952717,0,79,78,2489,200.0,8783
41584,1,0,3.700448817952717,0,8,78,2285,250.0,8783
41585,0,0,3.700448817952717,0,71,78,2012,300.0,8783
41586,0,0,3.700448817952717,0,79,78,1761,100.0,8783
41587,0,0,3.700448817952717,0,71,78,2381,150.0,8783
41588,0,0,3.700448817952717,0,71,78,1256,200.0,8783
41589,0,0,3.700448817952717,0,71,78,2216,200.0,8783
41590,0,0,3.700448817952717,0,83,78,2392,300.0,8783
41591,0,0,3.700448817952717,0,79,78,388,250.0,8783
41592,0,0,3.700448817952717,0,14,78,2381,150.0,8783
41593,0,0,3.700448817952717,0,79,78,2019,600.0,8783
41594,0,0,3.700448817952717,0,8,78,1565,300.0,8783
41595,0,0,3.700448817952717,0,83,78,2012,200.0,8783
41596,1,0,2.5,34,83,78,1510,600.0,8783
41597,0,0,3.700448817952717,0,79,78,1802,200.0,8783
41598,0,0,3.700448817952717,0,79,78,1857,300.0,8783
41599,1,0,3.700448817952717,0,8,57,2252,400.0,8783
41600,0,0,3.700448817952717,0,83,78,429,300.0,8783
41601,0,0,3.0,22,81,78,2579,200.0,8783
41602,0,0,3.5,17,14,78,2381,100.0,8783
41603,0,0,3.6,25,14,78,339,250.0,8783
41604,0,0,3.5,45,8,78,1324,300.0,8783
41605,0,0,3.3,11,14,78,2565,150.0,8783
41606,0,0,3.1,4,83,78,1304,300.0,8783
41607,1,0,3.3,4,79,78,2410,400.0,8783
41608,0,0,2.9,11,71,78,2469,250.0,8783
41609,0,0,3.2,4,71,78,388,300.0,8783
41610,0,0,3.7,19,83,78,1761,200.0,8783
41611,0,0,3.2,4,83,78,1761,200.0,8783
41612,0,0,3.700448817952717,0,79,78,2381,200.0,8783
41613,0,0,3.4,8,8,78,1761,450.0,8783
41614,0,0,3.700448817952717,0,71,78,1256,150.0,8783
41615,0,0,3.4,7,70,78,2397,500.0,8783
41616,0,0,3.6,14,79,78,2381,250.0,8783
41617,0,0,3.700448817952717,0,8,78,850,400.0,8783
41618,0,0,3.4,5,71,78,2381,200.0,8783
41619,0,0,3.7,11,79,78,2381,200.0,8783
41620,0,0,3.5,8,8,78,1612,400.0,8783
41621,0,0,3.8,38,14,78,811,300.0,8783
41622,0,0,3.0,16,83,78,2211,150.0,8783
41623,1,0,3.5,121,8,78,1335,300.0,8783
41624,1,0,3.4,8,12,78,2243,500.0,5412
41625,0,0,3.700448817952717,0,14,78,1761,300.0,8783
41626,0,0,3.8,41,70,78,330,100.0,8783
41627,0,0,3.2,5,79,78,2474,150.0,8783
41628,0,0,3.2,9,79,78,1761,200.0,8783
41629,0,0,3.700448817952717,0,14,78,792,500.0,8783
41630,0,0,3.700448817952717,0,14,78,792,400.0,8783
41631,0,0,3.5,10,81,78,386,250.0,8783
41632,0,0,3.700448817952717,0,71,78,1215,100.0,8783
41633,0,0,3.700448817952717,0,71,78,1225,200.0,8783
41634,0,0,3.0,10,8,53,2474,200.0,8783
41635,1,0,3.700448817952717,0,8,78,2410,200.0,7271
41636,0,0,3.700448817952717,0,71,78,2381,300.0,8783
41637,0,0,3.700448817952717,0,71,78,388,150.0,8783
41638,0,0,3.700448817952717,0,71,78,388,200.0,8783
41639,0,0,3.700448817952717,0,71,78,2381,250.0,8783
41640,0,0,3.1,6,79,78,388,300.0,8783
41641,0,0,3.700448817952717,0,83,78,2410,300.0,8783
41642,0,0,3.700448817952717,0,83,78,465,300.0,8783
41643,0,0,3.1,5,8,78,792,200.0,8783
41644,1,0,3.6,26,70,78,880,300.0,8783
41645,0,0,3.700448817952717,0,8,53,2518,400.0,8783
41646,0,0,3.700448817952717,0,79,78,839,250.0,8783
41647,1,0,3.8,113,70,40,1155,500.0,3688
41648,0,0,3.6,16,14,78,2381,200.0,8783
41649,1,0,3.700448817952717,0,83,78,14,600.0,8783
41650,1,0,3.1,28,8,53,2294,250.0,7203
41651,0,0,3.2,7,14,78,2381,100.0,8783
41652,0,0,3.2,4,79,78,1915,400.0,8783
41653,1,1,4.7,4840,15,75,2224,1300.0,4814
41654,1,1,4.2,515,78,27,1712,800.0,6806
41655,0,1,4.1,2050,28,27,2080,1600.0,8783
41656,0,1,4.3,606,28,28,216,2500.0,8783
41657,1,1,4.1,632,15,27,61,1100.0,4491
41658,0,0,4.0,35,86,23,677,1100.0,8783
41659,1,0,4.3,657,15,23,675,750.0,8695
41660,1,0,4.2,452,27,27,2358,700.0,5020
41661,0,1,4.1,327,15,60,2107,1300.0,8783
41662,1,1,4.2,476,15,27,1945,1700.0,2247
41663,1,0,4.1,398,15,27,832,600.0,7147
41664,1,1,4.2,865,15,29,1019,1000.0,8783
41665,1,1,4.2,570,78,27,889,1200.0,4624
41666,0,0,3.9,435,20,27,1740,550.0,8783
41667,0,0,3.9,175,20,27,132,600.0,8783
41668,1,0,2.9,111,78,27,969,500.0,8783
41669,1,0,4.3,1135,28,19,687,800.0,8783
41670,1,0,3.7,97,28,22,605,650.0,8783
41671,0,0,4.1,215,20,6,273,200.0,8783
41672,1,0,3.9,256,20,27,1664,700.0,8783
41673,1,0,3.9,260,27,27,1834,650.0,4253
41674,0,0,3.9,54,27,78,975,200.0,8783
41675,1,0,4.1,405,15,27,2083,750.0,8783
41676,1,0,3.8,160,28,27,955,1300.0,7265
41677,1,0,3.7,83,78,27,1834,500.0,8783
41678,1,0,3.9,54,27,78,2592,200.0,8783
41679,0,0,2.8,255,28,27,1834,1000.0,8783
41680,0,0,3.8,263,27,27,868,650.0,8783
41681,1,0,3.6,33,20,78,2080,700.0,5042
41682,0,0,4.0,90,28,78,2433,300.0,8783
41683,0,0,4.0,109,15,78,1639,400.0,8783
41684,0,0,3.3,90,27,19,701,500.0,8783
41685,1,0,3.7,93,27,78,1834,500.0,8783
41686,1,0,3.7,77,20,78,1761,300.0,91
41687,1,0,3.7,26,20,27,1086,750.0,786
41688,1,0,4.0,494,27,78,388,300.0,959
41689,0,0,3.7,35,78,19,557,300.0,8783
41690,1,0,3.3,262,78,27,1834,500.0,7550
41691,1,0,3.4,157,27,78,2285,300.0,8136
41692,0,0,3.8,171,27,78,2421,250.0,8783
41693,1,0,3.5,128,20,27,868,700.0,3463
41694,0,1,3.9,39,15,49,2335,2600.0,8783
41695,0,0,3.5,14,15,78,2474,250.0,8783
41696,1,0,3.5,21,27,78,54,500.0,8783
41697,0,0,3.1,6,15,78,2410,200.0,8783
41698,0,0,3.1,46,15,27,201,1000.0,8783
41699,0,0,3.9,49,20,78,868,400.0,8783
41700,0,0,3.8,23,28,27,2167,800.0,8783
41701,0,0,2.7,231,27,78,465,350.0,8783
41702,0,0,3.9,41,20,78,2281,200.0,8783
41703,1,0,3.5,61,20,78,1510,300.0,8783
41704,0,1,3.9,158,15,27,2194,1100.0,8783
41705,0,1,3.8,52,28,27,1144,1100.0,8783
41706,1,0,3.5,33,78,6,254,400.0,8783
41707,0,0,3.5,12,15,78,2410,200.0,8783
41708,0,0,2.7,54,20,27,2498,500.0,8783
41709,1,0,2.7,66,63,78,162,400.0,342
41710,1,0,3.5,58,78,78,1215,300.0,1923
41711,0,0,3.700448817952717,0,78,78,2469,200.0,8783
41712,0,0,3.700448817952717,0,15,19,557,1000.0,8783
41713,0,0,3.700448817952717,0,20,27,1644,561.224566691786,8783
41714,0,0,3.700448817952717,0,78,78,1951,300.0,8783
41715,0,0,3.700448817952717,0,27,8,1346,800.0,8783
41716,0,0,3.1,16,28,27,1984,1100.0,8783
41717,0,0,3.700448817952717,0,20,27,818,500.0,8783
41718,1,0,3.2,43,27,78,1761,300.0,4866
41719,1,0,3.7,131,27,78,2474,250.0,189
41720,0,0,3.1,11,27,78,443,150.0,8783
41721,0,0,3.2,4,15,27,95,600.0,8783
41722,0,0,3.9,119,28,28,2367,800.0,8783
41723,0,0,3.700448817952717,0,20,78,1761,350.0,8783
41724,0,0,3.1,38,20,78,317,300.0,8783
41725,0,0,3.2,5,66,27,2136,700.0,8783
41726,1,0,2.9,45,20,19,622,600.0,8783
41727,0,0,3.700448817952717,0,27,78,54,150.0,8783
41728,0,0,3.700448817952717,0,20,78,1555,150.0,8783
41729,0,0,3.3,4,27,78,2381,250.0,8783
41730,0,0,3.3,4,78,78,2381,250.0,8783
41731,0,0,3.700448817952717,0,86,78,1671,500.0,8783
41732,0,0,3.1,24,20,78,2381,150.0,8783
41733,1,0,3.7,23,27,78,2571,100.0,8783
41734,1,0,3.700448817952717,0,78,78,2421,300.0,8783
41735,0,0,3.700448817952717,0,20,78,388,200.0,8783
41736,0,0,3.700448817952717,0,22,78,2436,200.0,8783
41737,0,0,3.700448817952717,0,78,78,792,300.0,8783
41738,0,0,3.700448817952717,0,78,78,1857,300.0,8783
41739,0,0,3.700448817952717,0,84,78,880,300.0,8783
41740,0,0,3.700448817952717,0,78,78,2430,150.0,8783
41741,0,0,3.1,9,20,78,2381,100.0,8783
41742,0,0,3.700448817952717,0,20,78,443,300.0,8783
41743,0,0,3.5,11,27,78,1834,450.0,8783
41744,0,0,3.4,32,20,78,1752,350.0,8783
41745,1,0,2.8,157,15,27,1746,700.0,8783
41746,0,0,3.1,11,15,78,1606,200.0,8783
41747,0,0,3.1,6,27,78,1761,300.0,8783
41748,0,0,3.2,9,78,78,2474,350.0,8783
41749,0,0,3.700448817952717,0,78,78,2498,200.0,8783
41750,0,0,3.7,18,78,78,2556,250.0,8783
41751,0,0,3.4,5,20,78,2392,300.0,8783
41752,0,0,3.1,7,27,78,388,150.0,8783
41753,0,0,3.3,7,27,78,1321,150.0,8783
41754,0,0,3.700448817952717,0,27,78,388,150.0,8783
41755,1,0,3.9,147,15,78,2256,600.0,8783
41756,1,0,2.8,142,20,6,263,300.0,2808
41757,0,0,3.1,10,15,27,1994,800.0,8783
41758,0,1,4.3,2716,8,10,1093,1300.0,8783
41759,0,1,4.3,485,70,69,1704,2000.0,8783
41760,1,1,4.1,2169,8,36,825,2000.0,8783
41761,0,1,4.4,4611,52,60,224,1700.0,8783
41762,0,1,4.2,1461,52,76,1027,1500.0,8783
41763,0,1,4.2,225,52,76,1056,1000.0,8783
41764,0,1,4.2,549,52,33,2117,1500.0,8783
41765,0,1,4.1,613,52,36,977,2800.0,8783
41766,0,0,3.8,623,52,60,1919,3000.0,8783
41767,0,0,2.6,408,52,73,1834,1000.0,8783
41768,0,1,4.0,195,52,61,2073,3000.0,8783
41769,0,0,4.1,259,52,28,1023,561.224566691786,8783
41770,0,1,4.2,261,52,28,2606,1500.0,8783
41771,0,0,4.6,4021,70,69,1001,1500.0,8783
41772,0,1,4.2,3133,51,60,977,2500.0,8783
41773,0,1,4.5,8413,8,77,14,2000.0,8783
41774,0,1,4.4,888,51,49,215,3000.0,8783
41775,1,1,4.4,2242,51,51,1522,3000.0,8783
41776,0,0,4.5,1602,8,28,2381,1500.0,8783
41777,0,1,4.4,371,8,69,205,1500.0,8783
41778,0,0,4.4,2428,51,32,1704,1500.0,8783
41779,0,1,4.5,5284,81,28,5,2500.0,8783
41780,1,1,4.5,1250,81,28,213,1700.0,8783
41781,0,1,4.3,2233,70,70,1061,1700.0,8783
41782,0,1,4.4,2054,51,28,1408,1200.0,8783
41783,1,1,4.4,3712,51,30,2235,1300.0,8783
41784,0,0,4.2,643,81,76,1031,1300.0,8783
41785,1,1,4.3,3496,51,77,1000,1700.0,8783
41786,0,1,4.3,485,70,69,1704,2000.0,8783
41787,0,0,4.3,1050,51,60,1684,1500.0,8783
41788,1,1,4.4,498,81,10,1704,1900.0,8783
41789,0,0,4.3,1721,12,60,1082,1300.0,8783
41790,0,1,4.4,133,51,28,1876,1000.0,8783
41791,0,1,4.2,1430,83,73,1368,1300.0,8783
41792,0,1,4.2,261,8,73,41,1500.0,8783
41793,0,1,4.2,479,70,60,1346,3000.0,8783
41794,0,0,4.3,2272,12,10,1353,1100.0,8783
41795,0,1,4.3,300,81,10,1673,1200.0,8783
41796,1,1,4.2,2291,81,28,1212,1400.0,8783
41797,0,0,4.2,1345,12,73,1064,1100.0,8783
41798,1,1,4.0,938,12,28,27,1000.0,8783
41799,0,1,4.1,102,70,73,1024,1000.0,8783
41800,1,1,4.2,409,8,10,1361,1600.0,8783
41801,0,1,3.9,684,12,28,2407,1200.0,8783
41802,0,0,4.1,1545,51,73,1145,1200.0,8783
41803,0,1,4.1,558,8,76,1346,1100.0,8783
41804,0,0,3.9,23,71,8,1346,2000.0,8783
41805,0,0,3.9,952,8,73,1834,1100.0,8783
41806,0,0,4.0,516,70,8,1888,1000.0,8783
41807,1,0,4.0,1218,8,8,1023,2000.0,8783
41808,0,0,4.2,38,71,8,1367,2000.0,8783
41809,0,0,2.0,397,8,60,1346,1500.0,8783
41810,0,1,4.0,749,12,73,1355,1100.0,8783
41811,0,0,3.9,190,81,8,1346,600.0,8783
41812,0,0,3.9,235,50,10,1503,1000.0,8783
41813,0,0,3.7,298,70,73,1976,1000.0,8783
41814,0,0,4.0,95,70,60,1346,2000.0,8783
41815,0,0,3.6,45,70,60,1346,1700.0,8783
41816,0,1,4.0,64,83,60,1346,1500.0,8783
41817,0,0,3.9,73,51,60,2527,2500.0,8783
41818,0,1,4.1,100,83,60,1356,2400.0,8783
41819,0,1,3.8,110,83,8,1834,1400.0,8783
41820,0,0,3.5,29,71,8,1365,2200.0,8783
41821,0,0,2.9,24,8,10,300,1900.0,8783
41822,0,0,3.700448817952717,0,12,9,1016,1000.0,8783
41823,0,0,3.5,14,70,8,1898,800.0,8783
41824,0,0,3.6,11,79,8,2469,700.0,8783
41825,0,0,3.700448817952717,0,51,8,31,1000.0,8783
41826,0,0,3.7,11,81,60,1976,1200.0,8783
41827,0,0,3.3,4,70,8,880,1000.0,8783
41828,1,1,4.7,4840,15,75,2224,1300.0,8783
41829,0,1,4.3,606,28,28,216,2500.0,8783
41830,0,0,4.2,2030,78,33,32,1200.0,8783
41831,0,1,4.1,327,15,60,2107,1300.0,8783
41832,0,1,4.3,2721,8,10,1093,1300.0,8783
41833,0,1,4.4,220,70,10,190,1200.0,8783
41834,0,1,4.2,1462,52,76,1027,1500.0,8783
41835,0,1,4.2,227,52,76,1056,1000.0,8783
41836,0,1,4.2,549,52,33,2117,1500.0,8783
41837,1,1,4.4,232,52,10,186,2000.0,8783
41838,0,1,4.1,338,52,28,1597,1800.0,8783
41839,0,0,2.6,408,52,73,1834,1000.0,8783
41840,0,1,4.0,195,52,61,2073,3000.0,8783
41841,0,0,4.1,259,52,28,1023,561.224566691786,8783
41842,0,1,4.2,261,52,28,2606,1500.0,8783
41843,0,0,3.700448817952717,0,52,77,1353,1000.0,8783
41844,0,1,4.5,8414,8,77,14,2000.0,8783
41845,0,0,4.5,1604,8,28,2381,1500.0,8783
41846,0,1,4.5,5285,81,28,5,2500.0,8783
41847,1,1,4.5,1255,81,28,213,1700.0,8783
41848,0,1,4.4,2054,51,28,1408,1200.0,8783
41849,1,1,4.5,1135,12,28,326,1200.0,8783
41850,0,0,4.2,644,81,76,1031,1300.0,8783
41851,0,1,4.1,1343,51,28,1207,2100.0,8783
41852,1,1,4.3,3496,51,77,1000,1700.0,8783
41853,1,1,4.4,498,81,10,1704,1900.0,8783
41854,1,1,4.5,1428,12,28,792,1700.0,8783
41855,0,1,4.4,134,51,28,1876,1000.0,8783
41856,0,1,4.2,260,8,73,41,1500.0,8783
41857,0,1,4.2,1430,83,73,1368,1300.0,8783
41858,0,1,4.2,337,51,28,2080,1000.0,8783
41859,0,0,4.3,2272,12,10,1353,1100.0,8783
41860,0,1,4.3,300,81,10,1673,1200.0,8783
41861,1,1,4.2,2291,81,28,1212,1400.0,8783
41862,0,0,4.2,1347,12,73,1064,1100.0,8783
41863,1,1,4.3,509,51,28,868,1300.0,8783
41864,1,1,4.2,986,83,28,1385,1000.0,8783
41865,1,1,4.0,938,12,28,27,1000.0,8783
41866,0,1,4.1,102,70,73,1024,1000.0,8783
41867,1,1,4.2,410,8,10,1361,1600.0,8783
41868,0,1,3.9,684,12,28,2407,1200.0,8783
41869,0,0,4.1,4445,8,33,15,1200.0,8783
41870,0,1,4.2,275,70,50,1761,4000.0,8783
41871,0,0,4.1,1545,51,73,1145,1200.0,8783
41872,0,1,4.1,558,8,76,1346,1100.0,8783
41873,1,1,4.1,771,83,28,39,1200.0,8783
41874,0,0,3.9,23,71,8,1346,2000.0,8783
41875,0,0,3.9,952,8,73,1834,1100.0,8783
41876,0,0,4.0,516,70,8,1888,1000.0,8783
41877,1,0,4.0,167,71,28,1761,1700.0,8783
41878,1,0,4.1,1219,8,8,1023,2000.0,8783
41879,0,0,4.2,38,71,8,1367,2000.0,8783
41880,0,1,4.3,430,70,50,792,3500.0,8783
41881,1,1,4.0,190,79,28,2065,1300.0,8783
41882,0,1,4.4,185,51,28,1521,1800.0,8783
41883,0,0,4.2,121,51,28,1757,561.224566691786,8783
41884,0,1,4.0,749,12,73,1355,1100.0,8783
41885,0,0,3.9,190,81,8,1346,600.0,8783
41886,0,0,3.9,235,50,10,1503,1000.0,8783
41887,0,0,3.1,122,51,28,1984,1200.0,8783
41888,0,0,3.7,298,70,73,1976,1000.0,8783
41889,0,0,3.5,56,51,28,222,1800.0,8783
41890,0,1,3.8,110,83,8,1834,1400.0,8783
41891,1,1,3.9,94,8,28,1750,1300.0,8783
41892,0,0,3.5,29,71,8,1365,2200.0,8783
41893,0,0,2.9,24,8,10,300,1900.0,8783
41894,0,0,3.700448817952717,0,12,9,1016,1000.0,8783
41895,0,0,3.5,14,70,8,1898,800.0,8783
